question,worker,answer
249253,5781,1
249253,1007,0
249253,5743,1
249253,5762,0
249253,312,0
249312,5222,0
249312,28,1
249312,2808,0
249312,2324,0
249312,1077,1
249312,504,1
249312,5259,1
249312,1121,1
249312,979,1
249312,208,0
249342,926,0
249342,4377,1
249342,1189,1
249342,2464,1
249342,5873,0
249342,2574,1
249342,6008,0
249342,4716,1
249342,1679,1
249342,3515,1
249349,284,1
249349,21,1
249349,2477,1
249349,3468,1
249349,1482,1
249349,2537,1
249402,1185,0
249402,2099,1
249402,808,1
249402,1982,1
249402,2193,1
249402,1214,1
249447,5396,0
249447,3873,1
249447,2488,0
249447,1581,1
249447,2025,0
249447,4859,0
249447,1575,0
249447,1083,0
249447,1139,0
249447,2638,1
249560,5814,0
249560,567,0
249560,5047,0
249560,797,1
249560,998,0
249560,4512,0
249636,5824,1
249636,3348,1
249636,5790,0
249636,5368,1
249636,1884,0
249636,604,1
249636,5839,1
249636,3470,1
249636,821,1
249636,1445,1
249698,1230,0
249698,98,0
249698,860,0
249698,512,0
249698,1730,0
249698,5469,0
249713,516,1
249713,5822,0
249713,6013,1
249713,1116,0
249713,206,0
249713,114,0
249713,839,1
249713,5343,0
249713,3465,0
249713,502,0
249752,834,0
249752,6014,0
249752,779,1
249752,2088,0
249752,2772,0
249752,5910,1
249752,518,1
249752,2411,0
249752,6015,0
249752,3254,1
249798,5208,0
249798,1942,1
249798,1165,1
249798,3092,1
249798,1145,1
249798,6016,0
249798,672,0
249798,5001,0
249798,51,0
249798,6017,0
249876,17,1
249876,2130,1
249876,823,1
249876,2161,1
249876,3452,1
249876,1923,1
249876,2519,1
249876,1610,1
249876,186,1
249876,734,1
249960,5481,0
249960,4323,1
249960,25,1
249960,2238,1
249960,4513,1
249960,572,1
249976,2324,0
249976,5855,0
249976,5911,0
249976,1433,0
249998,249,0
249998,1435,0
249998,1577,0
249998,1728,1
249998,1197,1
249998,3591,1
249998,119,0
249998,530,1
249998,2345,0
249998,1918,0
250012,440,1
250012,3453,1
250012,4135,1
250012,1022,1
250012,1077,1
250062,5906,0
250062,1037,1
250062,3020,0
250062,5951,0
250062,1012,1
250062,4480,1
250062,5389,1
250062,3229,1
250062,4627,1
250062,5786,0
250067,5021,0
250067,2628,0
250067,361,0
250067,774,0
250326,3170,1
250326,1023,1
250326,109,1
250326,5776,1
250326,303,1
250326,5868,1
250326,5791,0
250326,5955,1
250326,2987,0
250326,2511,1
250348,984,0
250348,226,1
250348,854,1
250348,87,1
250348,6024,1
250348,4241,0
250348,181,1
250348,5808,0
250348,3258,0
250348,218,0
250379,216,0
250379,2025,1
250379,1138,1
250379,336,1
250379,540,1
250379,2039,1
250379,5880,1
250379,984,0
250379,242,1
250379,406,1
250400,5630,1
250400,764,1
250400,6026,1
250400,1023,1
250400,3128,0
250400,67,1
250400,564,1
250400,3625,0
250400,3633,0
250400,753,0
250433,1881,1
250433,6027,0
250433,3814,1
250433,761,1
250433,1068,0
250433,5332,1
250433,572,1
250433,3489,0
250433,3714,1
250433,728,0
250544,266,1
250544,3504,1
250544,3248,1
250544,1191,1
250544,4802,1
250614,4355,0
250614,5853,0
250614,3534,0
250614,3595,0
250641,975,0
250641,6008,0
250641,6029,1
250641,686,1
250641,535,1
250641,2457,1
250641,614,1
250641,1769,1
250641,4480,1
250641,2928,1
250674,5820,0
250674,4136,0
250674,4385,1
250674,3184,1
250674,3774,1
250674,5481,0
250674,728,0
250674,5928,0
250674,3805,0
250674,5209,0
250747,2356,0
250747,1116,1
250747,740,1
250747,2123,1
250747,60,1
250769,944,1
250769,1185,1
250769,1692,1
250769,1417,1
250769,3393,1
250769,4,1
250769,35,1
250769,2769,1
250769,5728,1
250769,1108,1
250816,315,1
250816,2581,0
250816,2652,1
250816,4930,1
250816,326,1
250885,5754,0
250885,1574,1
250885,3415,1
250885,1724,1
250885,1195,1
250885,2094,1
250885,252,1
250885,2208,0
250885,5231,0
250885,5460,1
250913,216,0
250913,5818,1
250913,2161,1
250913,1474,1
250913,5775,1
250913,2321,1
250913,584,1
250913,6003,1
250913,1046,1
250913,5847,0
251055,5986,1
251055,195,1
251055,2099,1
251055,5936,1
251214,2978,1
251214,2573,0
251214,896,1
251214,2324,0
251214,102,0
251214,6040,1
251214,620,1
251214,2402,0
251214,4330,1
251214,4927,1
251233,5818,0
251233,206,0
251233,3020,0
251233,237,0
251363,4973,1
251363,279,1
251363,1733,0
251363,1357,0
251363,3420,0
251363,834,1
251363,3593,1
251363,2005,1
251363,5942,0
251363,6042,0
251370,3400,0
251370,1116,0
251370,2619,0
251370,2416,1
251370,1382,0
251370,5343,0
251489,2524,1
251489,1374,1
251489,1233,0
251489,2782,1
251489,1680,0
251489,3593,0
251489,5021,1
251489,180,0
251489,5802,0
251489,6044,1
251590,1694,0
251590,5335,0
251590,6045,1
251590,5948,0
251590,1117,0
251590,4312,0
251590,6046,0
251590,3317,0
251590,5944,0
251590,1231,0
251880,6048,0
251880,2999,0
251880,2380,0
251880,2423,1
251880,301,1
251880,5883,0
251880,3170,0
251880,4331,0
251880,1734,1
251880,3599,0
251984,4209,1
251984,1270,1
251984,4965,1
251984,289,1
251984,320,1
251984,859,1
251984,4915,1
251984,4261,1
251984,5529,1
251984,617,1
251996,3946,0
251996,5775,0
251996,5935,0
251996,427,1
251996,1710,1
251996,218,1
251996,3493,1
251996,5858,0
251996,618,0
251996,5894,1
252009,5282,0
252009,1411,0
252009,834,1
252009,2329,0
252009,1054,0
252009,1577,0
252025,5866,1
252025,5996,1
252025,5964,1
252025,2399,1
252025,4911,1
252025,1795,1
252025,4498,1
252025,6028,1
252025,4820,1
252025,183,1
252048,992,1
252048,2533,1
252048,3802,1
252048,900,1
252048,4461,1
252153,5813,1
252153,4209,1
252153,1394,1
252153,5884,1
252153,1566,1
252193,3954,1
252193,1923,1
252193,5437,1
252193,6051,0
252193,3599,1
252193,6037,0
252193,2661,1
252193,153,1
252193,1088,0
252193,842,1
252661,5306,0
252661,75,1
252661,362,1
252661,3359,0
252661,3430,1
252661,816,1
252661,5898,1
252661,639,0
252661,2500,0
252661,530,1
252767,3130,1
252767,5733,1
252767,4829,1
252767,3036,1
252877,14,1
252877,4627,1
252877,2058,1
252877,860,1
252877,219,1
252877,5251,1
252885,1172,1
252885,2782,1
252885,2733,1
252885,5199,1
252885,1077,0
252885,5766,1
252885,1213,1
252885,5762,0
252885,401,0
252885,2295,1
253030,5404,0
253030,194,1
253030,1068,1
253030,2720,1
253030,6009,0
253030,574,1
253030,2841,0
253030,6058,1
253030,1145,1
253030,3943,0
253057,1528,0
253057,999,1
253057,2919,1
253057,5377,0
253057,1055,1
253057,617,1
253057,584,1
253057,1007,0
253057,3608,0
253057,3486,1
253108,5754,0
253108,4191,0
253108,6060,1
253108,2696,1
253108,3497,0
253108,4116,1
253108,1594,0
253108,5287,1
253108,5428,0
253108,3264,1
253224,266,1
253224,546,0
253224,2500,1
253224,2522,1
253224,3719,1
253224,5907,1
253227,667,1
253227,2213,1
253227,109,1
253227,2473,1
253227,60,1
253227,860,1
253227,1933,1
253227,3579,1
253227,619,1
253227,502,1
253475,6063,0
253475,3382,1
253475,3414,1
253475,1106,1
253475,5138,1
253475,102,0
253475,1007,1
253475,6064,0
253475,5955,1
253475,3746,0
253538,1195,0
253538,606,0
253538,3251,0
253538,1272,0
253551,1680,1
253551,4159,1
253551,1495,0
253551,6069,1
253551,5869,1
253551,3685,1
253551,4485,1
253551,3174,1
253551,6070,1
253551,5885,0
253560,1907,1
253560,3608,1
253560,67,1
253560,1148,0
253560,1080,1
253560,3437,1
253560,4241,1
253560,958,1
253560,618,1
253560,1411,1
253563,708,1
253563,2130,1
253563,936,1
253563,3468,1
253563,3948,1
253563,2107,1
253576,1923,1
253576,576,0
253576,1610,1
253576,242,1
253576,6054,1
253576,3704,0
253576,300,0
253576,5402,0
253576,1444,1
253576,1573,0
253618,534,0
253618,5839,0
253618,5274,1
253618,3170,1
253618,881,1
253618,4349,1
253618,588,1
253618,5094,1
253618,303,0
253618,2196,1
253631,667,1
253631,4196,1
253631,5982,1
253631,5343,1
253655,2116,1
253655,1907,0
253655,5240,1
253655,6071,1
253655,5408,0
253655,1031,1
253655,5855,1
253655,246,1
253655,5846,0
253655,5814,1
253686,4285,1
253686,3737,1
253686,4590,1
253686,1483,0
253686,6010,1
253686,1685,1
253686,3746,1
253686,2808,1
253686,3744,1
253686,821,1
253706,114,1
253706,519,1
253706,1788,1
253706,1636,1
253706,1589,1
253706,187,1
253706,686,0
253706,4382,1
253706,960,1
253706,1285,1
253745,5282,0
253745,5259,0
253745,2798,0
253745,2782,0
253791,3608,1
253791,5792,1
253791,5633,1
253791,3584,1
253791,541,1
253791,1792,1
253791,5788,1
253791,1740,1
253791,260,0
253791,4070,1
253839,4070,0
253839,5757,0
253839,4846,1
253839,2441,1
253839,1068,1
253839,992,1
253839,544,1
253839,2049,1
253839,3290,1
253839,453,0
253861,60,1
253861,3108,0
253861,4340,0
253861,186,1
253861,6013,0
253861,3992,1
253861,5971,0
253861,1685,0
253861,439,1
253861,6019,1
253875,3407,0
253875,4572,1
253875,2409,1
253875,4962,0
253875,6075,0
253875,440,0
253875,441,0
253875,4480,1
253875,1022,0
253875,5760,0
253937,3199,0
253937,6037,1
253937,5992,0
253937,918,1
253937,5352,1
253937,4826,1
253937,2876,0
253937,5995,1
253937,4513,0
253937,57,1
253987,4344,0
253987,1357,0
253987,4303,0
253987,2333,1
253987,558,0
253987,1270,1
253987,2786,0
253987,2579,1
253987,1975,0
253987,1242,1
254015,5371,1
254015,2094,0
254015,1505,1
254015,2358,1
254015,2668,0
254015,5222,0
254015,2148,1
254015,6048,1
254015,1042,1
254015,960,1
254285,770,1
254285,1056,1
254285,5896,0
254285,73,0
254285,5954,1
254285,220,1
254285,331,1
254285,1660,1
254285,5860,0
254285,396,1
254305,5796,1
254305,4507,1
254305,750,1
254305,5291,1
254305,175,1
254305,801,1
254305,3806,1
254305,6000,0
254305,3387,1
254305,5865,0
254433,2573,0
254433,2734,1
254433,4392,1
254433,3323,1
254433,1867,1
254433,821,0
254433,1893,0
254433,5335,1
254433,353,0
254433,5859,1
254450,271,1
254450,1735,0
254450,2907,0
254450,2786,1
254450,1567,1
254450,4952,1
254450,109,1
254450,3946,1
254450,164,0
254450,3413,0
254512,2453,0
254512,2248,0
254512,4915,1
254512,5889,0
254512,57,1
254512,422,1
254512,216,0
254512,5948,0
254512,1063,0
254512,5371,1
254533,5792,0
254533,639,1
254533,5855,0
254533,545,1
254533,2734,0
254533,151,0
254533,823,1
254533,1983,1
254533,4917,0
254533,6024,1
254663,852,1
254663,264,1
254663,2811,0
254663,100,1
254663,3635,1
254663,4385,0
254663,5721,0
254663,1417,1
254663,4041,1
254663,5789,1
254750,1116,1
254750,817,1
254750,4241,0
254750,620,1
254750,1424,1
254750,2361,1
254780,401,1
254780,5497,1
254780,2294,0
254780,869,1
254780,3646,1
254893,396,1
254893,5963,1
254893,6089,1
254893,6090,1
254893,5782,0
254893,830,1
254893,5945,1
254893,1826,1
254893,5898,1
254893,305,1
254929,5332,1
254929,3984,1
254929,6091,1
254929,2849,1
254929,992,1
254929,1581,0
254929,4264,1
254929,5356,1
254929,593,1
254929,5919,0
254969,146,1
254969,791,1
254969,4729,1
254969,5815,1
254969,541,1
255043,223,0
255043,5840,1
255043,995,1
255043,3774,0
255043,1384,1
255043,1923,1
255043,320,1
255043,342,0
255043,237,0
255043,672,1
255073,2437,0
255073,2335,0
255073,5743,0
255073,1467,0
255186,173,1
255186,504,0
255186,1522,1
255186,326,1
255186,312,0
255186,1196,0
255186,3335,1
255186,4885,0
255186,1876,1
255186,401,0
255360,608,1
255360,58,0
255360,2648,0
255360,4331,1
255360,4643,0
255360,1901,1
255360,5322,0
255360,1363,0
255360,19,1
255360,4265,0
255395,3336,1
255395,444,1
255395,1923,1
255395,1967,1
255395,4242,1
255395,5343,1
255395,708,1
255395,3676,1
255395,5542,1
255395,414,1
255418,5384,0
255418,1766,1
255418,4920,1
255418,5990,0
255418,186,1
255418,567,0
255418,60,1
255418,2907,0
255418,2908,1
255418,94,1
255425,5844,1
255425,1433,1
255425,3103,1
255425,5214,0
255425,2524,1
255425,5910,1
255444,3361,1
255444,5343,0
255444,76,1
255444,576,1
255444,5376,1
255444,2339,1
255566,1971,0
255566,5357,1
255566,1493,0
255566,1255,0
255566,5752,0
255566,211,0
255574,3361,1
255574,71,0
255574,1712,0
255574,238,1
255574,5889,0
255574,958,0
255574,4952,1
255574,109,1
255574,3946,0
255574,164,1
255593,5686,0
255593,535,0
255593,5015,0
255593,1454,1
255593,5952,0
255627,1116,1
255627,151,1
255627,4971,1
255627,4461,1
255894,170,0
255894,5789,1
255894,5539,0
255894,5420,1
255894,5286,1
255894,4776,1
255894,6083,0
255894,1108,0
255894,5849,1
255894,4991,1
255909,4181,0
255909,852,1
255909,2559,1
255909,5865,0
255909,6037,1
255909,3382,1
255909,4511,1
255909,5970,0
255909,3564,1
255909,6073,1
255938,5906,1
255938,1680,1
255938,4932,1
255938,1009,1
255938,2734,1
255938,2324,1
255938,1241,1
255938,3679,1
255938,1674,1
255938,5118,1
256054,157,0
256054,3355,1
256054,4216,1
256054,3250,0
256054,3430,1
256054,1041,0
256054,5633,1
256054,6026,1
256054,5381,1
256054,708,1
256065,895,1
256065,5416,1
256065,1073,1
256065,2836,1
256065,6100,1
256065,5224,0
256065,5118,1
256065,301,0
256065,153,0
256065,2324,1
256123,5774,0
256123,4922,1
256123,2004,0
256123,691,0
256123,1330,1
256123,442,0
256123,574,0
256123,2103,0
256123,5529,1
256123,3593,1
256237,3170,0
256237,3577,1
256237,4904,0
256237,1501,1
256237,1172,0
256237,1602,1
256237,5992,0
256237,5439,1
256237,58,0
256237,1108,0
256361,2676,0
256361,704,0
256361,1233,0
256361,1740,1
256361,1056,1
256361,1884,1
256361,5922,0
256361,1844,1
256361,1005,0
256361,834,0
256481,3053,1
256481,116,0
256481,210,0
256481,3746,1
256481,2317,1
256481,2987,0
256481,1247,0
256481,5844,0
256481,1627,0
256481,5214,0
256641,5824,1
256641,516,0
256641,2500,0
256641,556,0
256641,909,1
256641,5969,1
256641,5745,1
256641,2283,1
256641,1521,0
256641,2773,1
256702,2551,1
256702,5437,1
256702,2836,1
256702,2494,1
256702,3018,1
256702,5345,1
256702,869,0
256702,100,1
256702,6106,1
256702,2295,1
256901,3746,0
256901,1056,1
256901,1459,1
256901,6058,1
256901,3627,0
256901,194,0
256901,3112,0
256901,5263,0
256901,5785,1
256901,1080,1
256951,5256,0
256951,4285,1
256951,6088,1
256951,1139,0
256951,5633,0
256951,2150,1
256951,1556,1
256951,5847,0
256951,2295,1
256951,788,1
256992,1417,1
256992,3351,1
256992,6083,1
256992,5866,1
256992,3564,1
256992,4914,1
256992,5332,1
256992,5757,0
256992,5214,1
256992,1528,1
257064,1397,0
257064,3519,0
257064,512,1
257064,587,1
257064,100,1
257064,50,1
257064,895,0
257064,5322,0
257064,6109,1
257064,5859,0
257066,5994,1
257066,6083,0
257066,5286,0
257066,153,1
257066,433,1
257066,5356,1
257066,715,1
257066,3488,1
257066,3350,1
257066,6037,1
257132,700,1
257132,266,0
257132,958,0
257132,1120,1
257132,3375,0
257132,20,1
257132,574,0
257132,1094,1
257132,2852,0
257132,5927,1
257267,5258,1
257267,1586,1
257267,3646,1
257267,309,1
257267,1902,1
257267,4883,0
257267,5352,1
257267,5263,1
257267,3599,0
257267,6000,0
257371,1005,1
257371,3168,1
257371,4189,0
257371,3938,1
257371,5742,1
257371,5853,1
257371,606,1
257371,5146,1
257371,3367,0
257371,5402,1
257392,1121,0
257392,1417,0
257392,5925,0
257392,2443,1
257392,359,1
257392,2352,1
257392,4285,1
257392,2689,0
257392,6037,0
257392,2632,0
257394,642,1
257394,3519,1
257394,2054,1
257394,6113,1
257394,937,0
257394,5688,1
257394,4879,0
257394,504,1
257394,519,1
257394,1471,1
257452,3361,1
257452,164,0
257452,2355,0
257452,3647,0
257452,912,0
257602,5581,1
257602,3534,0
257602,6114,1
257602,5139,1
257602,4229,1
257602,4463,1
257602,2441,1
257602,1559,0
257602,3416,1
257602,6115,1
257637,576,1
257637,1062,1
257637,3308,0
257637,2541,0
257637,140,1
257637,1192,1
257637,1888,0
257637,219,0
257637,4241,1
257637,1027,1
257724,1027,1
257724,4818,1
257724,448,1
257724,4851,1
257724,3335,1
257870,5908,1
257870,6105,0
257870,28,1
257870,2159,0
257870,5859,1
257870,4872,1
257870,5026,1
257870,5994,1
257870,5923,0
257870,2131,1
257882,1017,1
257882,857,0
257882,4224,1
257882,1124,1
257882,5415,1
257882,4991,1
257888,5686,0
257888,791,1
257888,6076,1
257888,200,1
257888,4278,1
257888,896,1
258149,5918,0
258149,1594,0
258149,7,0
258149,3254,0
258149,1264,1
258149,3170,1
258149,704,0
258149,4932,0
258149,2282,1
258149,159,0
258206,6057,1
258206,3750,1
258206,5760,0
258206,250,1
258206,6104,1
258206,3786,1
258206,3681,1
258206,4964,1
258206,355,1
258206,26,1
258207,3494,0
258207,189,1
258207,5372,0
258207,2762,0
258207,119,1
258207,561,1
258207,316,1
258207,618,0
258207,48,1
258207,6118,1
258262,854,1
258262,29,0
258262,3749,0
258262,3639,0
258262,5021,1
258262,3512,1
258262,1732,1
258262,1811,1
258262,1807,1
258262,3336,1
258283,5928,0
258283,4863,0
258283,6120,0
258283,3646,0
258283,784,0
258290,1700,0
258290,735,1
258290,5118,1
258290,6082,1
258290,1501,1
258290,5889,0
258290,764,1
258290,1197,1
258290,877,1
258290,1344,1
258481,5686,0
258481,330,1
258481,5765,1
258481,6090,1
258481,4231,0
258481,205,1
258481,2115,0
258481,1123,0
258481,5851,0
258481,2620,1
258483,835,1
258483,78,0
258483,730,1
258483,2021,1
258483,6122,0
258483,1743,1
258483,1056,1
258483,206,1
258483,250,1
258483,1230,0
258512,2355,0
258512,933,0
258512,207,1
258512,3393,1
258512,211,1
258512,5779,0
258512,5880,0
258512,1862,1
258512,1658,0
258512,1249,1
258609,1752,1
258609,3452,1
258609,909,1
258609,5937,0
258609,4421,1
258609,1658,0
258609,5306,0
258609,1824,1
258609,1145,1
258609,5908,0
258621,936,0
258621,4283,1
258621,2038,1
258621,5994,1
258621,1007,1
258621,1114,1
258621,1038,0
258621,5952,0
258621,5407,0
258621,2074,1
258860,1602,1
258860,320,1
258860,2269,1
258860,2451,1
258860,5745,1
258860,4222,0
258860,304,1
258860,5216,1
258860,604,1
258860,216,1
258870,1566,1
258870,5882,1
258870,2004,0
258870,1610,0
258870,4002,1
258870,1869,0
258870,979,1
258870,5967,0
258870,1844,1
258870,6066,1
259064,5876,1
259064,4265,1
259064,424,1
259064,2969,1
259191,4257,1
259191,3457,0
259191,5883,0
259191,6054,1
259191,1615,0
259191,4846,0
259191,5644,1
259191,5909,1
259191,3787,0
259191,939,0
259235,29,1
259235,5943,0
259235,1037,1
259235,444,1
259235,892,1
259235,1062,1
259235,3280,0
259235,5376,1
259235,4850,0
259235,1970,1
259325,416,1
259325,4879,0
259325,5760,0
259325,289,1
259325,619,1
259325,3372,1
259325,6058,1
259325,5282,0
259325,5827,0
259325,1103,1
259432,747,0
259432,3492,0
259432,407,0
259432,1893,0
259443,3584,0
259443,58,0
259443,5986,1
259443,1267,1
259443,4147,1
259443,7,1
259443,691,1
259443,4078,1
259443,326,0
259443,5138,1
259906,207,0
259906,4907,0
259906,3036,0
259906,3672,0
259964,5301,0
259964,3320,1
259964,159,1
259964,108,1
259964,4324,1
259964,3594,1
259964,228,1
259964,3507,1
259964,701,1
259964,1394,1
259980,801,1
259980,5765,0
259980,3184,0
259980,6109,1
259980,2990,1
259980,3821,1
259980,4498,1
259980,4821,0
259980,5278,1
259980,5291,1
260120,5630,1
260120,1354,0
260120,1567,1
260120,4350,1
260120,584,1
260120,2005,1
260137,2361,1
260137,5015,0
260137,1712,1
260137,2674,1
260137,211,1
260137,183,1
260137,243,1
260137,320,1
260137,1445,1
260137,3258,1
260320,5987,1
260320,387,1
260320,2773,1
260320,1707,1
260320,5988,0
260320,724,1
260320,4472,1
260320,4856,1
260320,2667,1
260320,5932,1
260343,157,1
260343,198,0
260343,2928,0
260343,2058,0
260343,2103,0
260475,1859,1
260475,4250,1
260475,4621,1
260475,1297,1
260475,6051,1
260475,228,1
260475,1250,1
260475,4914,1
260475,3377,0
260475,1822,1
260484,5814,1
260484,5282,0
260484,3431,1
260484,6101,1
260484,1344,1
260484,5460,1
260563,4020,0
260563,1121,0
260563,2686,1
260563,5870,0
260563,361,1
260563,2437,0
260563,5885,1
260563,1309,0
260563,3650,1
260563,6011,1
260582,1902,1
260582,76,1
260582,244,1
260582,147,0
260582,4771,0
260582,4298,1
260582,2831,1
260582,3424,1
260582,3407,0
260582,3021,1
260683,2203,1
260683,2576,1
260683,6080,1
260683,3377,0
260683,4349,1
260683,4421,1
260822,469,0
260822,5287,0
260822,4888,0
260822,6132,0
260822,56,0
260822,5772,0
260965,4244,1
260965,835,1
260965,2919,1
260965,4917,1
260965,6013,1
260965,2674,1
260965,5515,1
260965,393,0
260965,3361,1
260965,1411,1
261156,3336,1
261156,953,1
261156,747,0
261156,2848,1
261156,5896,0
261156,59,1
261156,3036,1
261156,432,1
261156,1136,1
261156,4824,1
261220,3519,1
261220,5371,1
261220,558,0
261220,1294,1
261220,162,1
261220,4681,1
261220,4426,1
261220,5402,1
261220,1252,1
261220,147,1
261239,1139,0
261239,4019,0
261239,2770,1
261239,1034,0
261239,4859,0
261258,5965,0
261258,3291,1
261258,913,1
261258,909,0
261258,4911,1
261258,1022,1
261258,2687,1
261258,1685,1
261258,5345,0
261258,1675,0
261329,114,0
261329,3994,1
261329,933,1
261329,1144,1
261329,5464,1
261329,1746,1
261329,5772,0
261329,2116,1
261329,3504,1
261329,3492,1
261405,483,1
261405,6134,1
261405,625,1
261405,65,0
261405,1863,1
261405,2802,1
261520,1164,0
261520,5598,0
261520,2070,0
261520,960,0
261581,1005,1
261581,2734,1
261581,2274,1
261581,5919,0
261581,25,0
261581,882,1
261581,1191,1
261581,4355,1
261581,6021,0
261581,3158,1
261782,200,0
261782,1627,0
261782,3276,1
261782,5885,1
261782,5464,1
261782,322,1
261782,1591,1
261782,4826,1
261782,956,0
261782,2626,0
261802,4070,0
261802,903,0
261802,2958,1
261802,6019,1
261802,1667,1
261802,1124,1
261802,5218,0
261802,441,1
261802,4840,0
261802,593,1
261854,4513,0
261854,4964,1
261854,189,1
261854,1457,0
261854,4820,0
261854,3382,0
261854,440,0
261854,1053,1
261854,619,1
261854,565,1
